"Date","Simple Date","Outdoour Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoour Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-03-02T02:05:00-08:00,2023-03-02 02:05:00,38.3,33.4,35.3,6.5,9.2,27.3,209,0,0,0,0.88,3.07,126.8,30.66,89,0,0,73.6,29,29.38,1,72,39.4
2023-03-02T02:00:00-08:00,2023-03-02 02:00:00,38.3,31.8,35.3,9.4,17.2,27.3,246,0,0,0,0.88,3.07,126.8,30.65,89,0,0,73.6,29,29.37,1,72,39.4
2023-03-02T01:55:00-08:00,2023-03-02 01:55:00,38.3,35.6,35.3,3.8,5.8,27.3,224,0,0,0,0.88,3.07,126.8,30.65,89,0,0,73.6,29,29.37,1,72,39.4
2023-03-02T01:50:00-08:00,2023-03-02 01:50:00,38.3,32.9,35.3,7.4,12.5,27.3,180,0,0,0,0.88,3.07,126.8,30.65,89,0,0,73.4,29,29.37,1,71.8,39.2
2023-03-02T01:45:00-08:00,2023-03-02 01:45:00,38.3,36,35.3,3.4,5.8,27.3,186,0,0,0,0.88,3.07,126.8,30.66,89,0,0,73.6,29,29.39,1,72,39.4
2023-03-02T01:40:00-08:00,2023-03-02 01:40:00,38.1,34.7,35.4,4.5,6.9,27.3,239,0,0,0,0.88,3.07,126.8,30.67,90,0,0,73.8,29,29.39,1,72.2,39.5
2023-03-02T01:35:00-08:00,2023-03-02 01:35:00,38.1,34.3,35.4,4.9,5.8,27.3,206,0,0,0,0.88,3.07,126.8,30.67,90,0,0,73.8,29,29.39,1,72.2,39.5
2023-03-02T01:30:00-08:00,2023-03-02 01:30:00,38.1,38.1,35.4,2.5,3.4,27.3,219,0,0,0,0.88,3.07,126.8,30.67,90,0,0,73.9,29,29.39,1,72.4,39.6
2023-03-02T01:25:00-08:00,2023-03-02 01:25:00,37.9,32.3,35.5,7.6,10.3,27.3,238,0,0,0,0.88,3.07,126.8,30.68,91,0,0,73.8,29,29.4,1,72.2,39.5
2023-03-02T01:20:00-08:00,2023-03-02 01:20:00,37.9,33.7,35.5,5.4,6.9,27.3,222,0,0,0,0.88,3.07,126.8,30.68,91,0,0,73.9,29,29.4,1,72.4,39.6
2023-03-02T01:15:00-08:00,2023-03-02 01:15:00,38.1,38.1,35.7,2.2,3.4,27.3,280,0,0,0,0.88,3.07,126.8,30.68,91,0,0,73.9,29,29.41,1,72.4,39.6
2023-03-02T01:10:00-08:00,2023-03-02 01:10:00,38.1,30.6,35.7,11.6,17.2,27.3,226,0,0,0,0.88,3.07,126.8,30.69,91,0,0,73.9,29,29.42,1,72.4,39.6
2023-03-02T01:05:00-08:00,2023-03-02 01:05:00,37.9,30.6,35.5,11,15.9,27.3,202,0,0,0,0.88,3.07,126.8,30.69,91,0,0,73.9,29,29.42,1,72.4,39.6
2023-03-02T01:00:00-08:00,2023-03-02 01:00:00,38.1,32.6,35.7,7.4,11.4,23.9,266,0,0,0,0.88,3.07,126.8,30.69,91,0,0,74.1,29,29.41,1,72.6,39.8
2023-03-02T00:55:00-08:00,2023-03-02 00:55:00,38.1,32.9,35.7,6.9,8.1,23.9,195,0,0,0,0.88,3.07,126.8,30.7,91,0,0,73.9,29,29.42,1,72.4,39.6
2023-03-02T00:50:00-08:00,2023-03-02 00:50:00,38.1,38.1,35.7,2.2,2.2,23.9,216,0,0,0,0.88,3.07,126.8,30.7,91,0,0,73.8,29,29.42,1,72.2,39.5
2023-03-02T00:45:00-08:00,2023-03-02 00:45:00,38.1,33.2,35.7,6.5,11.4,23.9,190,0,0,0,0.88,3.07,126.8,30.7,91,0,0,73.9,29,29.43,1,72.4,39.6
2023-03-02T00:40:00-08:00,2023-03-02 00:40:00,38.1,31.6,35.4,9.4,10.3,23.9,227,0,0,0,0.88,3.07,126.8,30.7,90,0,0,73.8,29,29.42,1,72.2,39.5
2023-03-02T00:35:00-08:00,2023-03-02 00:35:00,38.3,34,35.6,5.6,11.4,23.9,244,0,0,0,0.88,3.07,126.8,30.7,90,0,0,74.1,29,29.42,1,72.6,39.8
2023-03-02T00:30:00-08:00,2023-03-02 00:30:00,38.3,33.1,35.3,6.9,10.3,23.9,275,0,0,0,0.88,3.07,126.8,30.71,89,0,0,74.1,29,29.43,1,72.6,39.8
2023-03-02T00:25:00-08:00,2023-03-02 00:25:00,38.1,32.2,35.2,8.1,10.3,23.9,214,0,0,0,0.88,3.07,126.8,30.71,89,0,0,73.9,29,29.43,1,72.4,39.6
2023-03-02T00:20:00-08:00,2023-03-02 00:20:00,38.3,32.5,35.1,8.1,11.4,23.9,205,0,0,0,0.88,3.07,126.8,30.72,88,0,0,74.1,29,29.44,1,72.6,39.8
2023-03-02T00:15:00-08:00,2023-03-02 00:15:00,38.1,35.1,34.9,4,8.1,23.9,215,0,0,0,0.88,3.07,126.8,30.71,88,0,0,74.1,29,29.44,1,72.6,39.8
2023-03-02T00:10:00-08:00,2023-03-02 00:10:00,38.1,38.1,35.2,2.2,2.2,23.9,224,0,0,0,0.88,3.07,126.8,30.71,89,0,0,74.1,29,29.44,1,72.6,39.8
2023-03-02T00:05:00-08:00,2023-03-02 00:05:00,38.1,35.7,35.4,3.4,4.5,20.6,238,0,0,0,0.88,3.07,126.8,30.71,90,0,0,74.1,29,29.44,1,72.6,39.8
2023-03-02T00:00:00-08:00,2023-03-02 00:00:00,37.9,34.9,35.2,4,5.8,11.4,231,0,0,0,0.88,3.07,126.8,30.71,90,0,0,74.1,29,29.44,1,72.6,39.8
2023-03-01T23:55:00-08:00,2023-03-01 23:55:00,38.1,34.2,35.2,5.1,6.9,20.6,241,0,0,0.01,0.88,3.07,126.8,30.72,89,0,0,74.3,29,29.45,1,72.8,40
2023-03-01T23:50:00-08:00,2023-03-01 23:50:00,37.9,34.3,35,4.7,9.2,20.6,223,0,0,0.01,0.88,3.07,126.8,30.72,89,0,0,74.3,29,29.45,1,72.8,40
2023-03-01T23:45:00-08:00,2023-03-01 23:45:00,38.1,33.3,35.2,6.3,10.3,20.6,249,0,0,0.01,0.88,3.07,126.8,30.72,89,0,0,74.3,29,29.45,1,72.8,40
2023-03-01T23:40:00-08:00,2023-03-01 23:40:00,37.9,37.9,35,2.5,3.4,20.6,293,0,0,0.01,0.88,3.07,126.8,30.72,89,0,0,74.3,29,29.45,1,72.8,40
2023-03-01T23:35:00-08:00,2023-03-01 23:35:00,37.9,32.7,35.2,6.9,13.6,20.6,231,0,0,0.01,0.88,3.07,126.8,30.73,90,0,0,74.3,29,29.45,1,72.8,40
2023-03-01T23:30:00-08:00,2023-03-01 23:30:00,37.9,37.9,35.2,2.7,4.5,20.6,223,0,0,0.01,0.88,3.07,126.8,30.73,90,0,0,74.1,29,29.46,1,72.6,39.8
2023-03-01T23:25:00-08:00,2023-03-01 23:25:00,37.9,33.7,35.2,5.4,9.2,20.6,182,0,0,0.01,0.88,3.07,126.8,30.73,90,0,0,74.1,29,29.45,1,72.6,39.8
2023-03-01T23:20:00-08:00,2023-03-01 23:20:00,37.9,33.5,35.2,5.6,6.9,20.6,181,0,0,0.01,0.88,3.07,126.8,30.74,90,0,0,74.1,29,29.46,1,72.6,39.8
2023-03-01T23:15:00-08:00,2023-03-01 23:15:00,37.9,34.3,35,4.7,5.8,20.6,204,0,0,0.01,0.88,3.07,126.8,30.73,89,0,0,74.1,29,29.45,1,72.6,39.8
2023-03-01T23:10:00-08:00,2023-03-01 23:10:00,37.9,35.5,35,3.4,4.5,20.6,297,0,0,0.01,0.88,3.07,126.8,30.73,89,0,0,74.1,29,29.45,1,72.6,39.8
2023-03-01T23:05:00-08:00,2023-03-01 23:05:00,38.1,35.1,35.2,4,4.5,20.6,183,0,0,0.01,0.88,3.07,126.8,30.74,89,0,0,74.3,29,29.46,1,72.8,40
2023-03-01T23:00:00-08:00,2023-03-01 23:00:00,38.1,35.5,35.2,3.6,4.5,20.6,268,0,0,0.01,0.88,3.07,126.8,30.72,89,0,0,74.1,29,29.45,1,72.6,39.8
2023-03-01T22:55:00-08:00,2023-03-01 22:55:00,38.3,33.4,35.3,6.5,8.1,20.6,178,0,0,0.01,0.88,3.07,126.8,30.74,89,0,0,74.3,29,29.47,1,72.8,40
2023-03-01T22:50:00-08:00,2023-03-01 22:50:00,38.1,32.7,35.2,7.2,13.6,18.3,285,0,0,0.01,0.88,3.07,126.8,30.73,89,0,0,74.1,29,29.45,1,72.6,39.8
2023-03-01T22:45:00-08:00,2023-03-01 22:45:00,38.1,34.2,35.2,5.1,8.1,18.3,219,0,0,0.01,0.88,3.07,126.8,30.73,89,0,0,74.1,29,29.46,1,72.6,39.8
2023-03-01T22:40:00-08:00,2023-03-01 22:40:00,38.1,38.1,35.2,2.5,4.5,18.3,299,0,0,0.01,0.88,3.07,126.8,30.74,89,0,0,74.3,29,29.47,1,72.8,40
2023-03-01T22:35:00-08:00,2023-03-01 22:35:00,38.3,35.4,35.1,4,5.8,18.3,238,0,0,0.01,0.88,3.07,126.8,30.74,88,0,0,74.3,29,29.46,1,72.8,40
2023-03-01T22:30:00-08:00,2023-03-01 22:30:00,38.1,33.2,34.6,6.5,8.1,18.3,193,0,0,0.01,0.88,3.07,126.8,30.74,87,0,0,74.3,29,29.46,1,72.8,40
2023-03-01T22:25:00-08:00,2023-03-01 22:25:00,38.3,38.3,34.8,2.7,3.4,18.3,323,0,0,0.01,0.88,3.07,126.8,30.74,87,0,0,74.5,29,29.47,1,73,40.1
2023-03-01T22:20:00-08:00,2023-03-01 22:20:00,38.3,34.6,34.8,4.9,6.9,18.3,245,0,0,0.01,0.88,3.07,126.8,30.74,87,0,0,74.5,29,29.47,1,73,40.1
2023-03-01T22:17:00-08:00,2023-03-01 22:17:00,38.3,36.3,34.8,3.1,3.4,18.3,239,0,0,0.01,0.88,3.07,126.8,30.74,87,0,0,74.5,29,29.47,1,73,40.1
2023-03-01T22:10:00-08:00,2023-03-01 22:10:00,38.3,36,35.1,3.4,6.9,18.3,229,0,0,0.01,0.88,3.07,126.8,30.74,88,0,0,74.5,29,29.47,1,73,40.1
2023-03-01T22:05:00-08:00,2023-03-01 22:05:00,38.5,33.8,35.3,6.3,8.1,18.3,200,0,0,0.01,0.88,3.07,126.8,30.75,88,0,0,74.5,29,29.47,1,73,40.1
2023-03-01T22:00:00-08:00,2023-03-01 22:00:00,38.5,33.4,35,6.9,8.1,18.3,255,0,0,0.01,0.88,3.07,126.8,30.74,87,0,0,74.5,28,29.47,1,73,39.2
2023-03-01T21:55:00-08:00,2023-03-01 21:55:00,38.5,34.3,35,5.6,8.1,18.3,244,0,0,0.01,0.88,3.07,126.8,30.75,87,0,0,74.7,29,29.48,1,73.2,40.3
2023-03-01T21:50:00-08:00,2023-03-01 21:50:00,38.5,38.5,34.7,2.9,6.9,18.3,239,0,0,0.01,0.88,3.07,126.8,30.76,86,0,0,74.7,28,29.48,1,73.2,39.4
2023-03-01T21:45:00-08:00,2023-03-01 21:45:00,38.7,32.3,34.6,9.4,12.5,18.3,183,0,0,0.01,0.88,3.07,126.8,30.75,85,0,0,74.5,28,29.48,1,73,39.2
2023-03-01T21:40:00-08:00,2023-03-01 21:40:00,38.7,31.5,34.3,11.2,14.8,18.3,193,0,0,0.01,0.88,3.07,126.8,30.76,84,0,0,74.5,28,29.48,1,73,39.2
2023-03-01T21:35:00-08:00,2023-03-01 21:35:00,38.7,32.2,34,9.6,11.4,18.3,216,0,0,0.01,0.88,3.07,126.8,30.77,83,0,0,74.5,28,29.49,1,73,39.2
2023-03-01T21:30:00-08:00,2023-03-01 21:30:00,38.8,33.3,33.8,7.6,10.3,17.2,240,0,0,0.01,0.88,3.07,126.8,30.77,82,0,0,74.5,28,29.49,1,73,39.2
2023-03-01T21:25:00-08:00,2023-03-01 21:25:00,38.5,31.1,33.8,11.6,15.9,17.2,244,0,0,0.01,0.88,3.07,126.8,30.77,83,0,0,74.7,28,29.5,1,73.2,39.4
2023-03-01T21:20:00-08:00,2023-03-01 21:20:00,38.3,35.1,34.2,4.3,5.8,17.2,238,0,0,0.01,0.88,3.07,126.8,30.77,85,0,0,74.7,28,29.5,1,73.2,39.4
2023-03-01T21:15:00-08:00,2023-03-01 21:15:00,38.3,36.3,34.8,3.1,4.5,17.2,239,0,0,0.01,0.88,3.07,126.8,30.77,87,0,0,74.7,28,29.49,1,73.2,39.4
2023-03-01T21:10:00-08:00,2023-03-01 21:10:00,38.3,34.4,34.8,5.1,6.9,17.2,205,0,0,0.01,0.88,3.07,126.8,30.78,87,0,0,74.7,27,29.5,1,73.1,38.5
2023-03-01T21:05:00-08:00,2023-03-01 21:05:00,38.3,33.1,34.5,6.9,10.3,17.2,257,0,0,0.01,0.88,3.07,126.8,30.78,86,0,0,74.8,27,29.5,1,73.2,38.6
2023-03-01T21:00:00-08:00,2023-03-01 21:00:00,38.5,35.1,34.4,4.5,4.5,17.2,232,0,0,0.01,0.88,3.07,126.8,30.79,85,0,0,74.7,27,29.51,1,73.1,38.5
2023-03-01T20:55:00-08:00,2023-03-01 20:55:00,39.2,36.1,34.8,4.3,5.8,17.2,233,0,0,0.01,0.88,3.07,126.8,30.79,84,0,0,74.8,27,29.51,1,73.2,38.6
2023-03-01T20:50:00-08:00,2023-03-01 20:50:00,39.6,36.1,34.3,4.9,8.1,17.2,196,0,0,0.01,0.88,3.07,126.8,30.79,81,0,0,75,27,29.51,1,73.5,38.7
2023-03-01T20:45:00-08:00,2023-03-01 20:45:00,39.7,33.5,33.7,9.4,14.8,17.2,215,0,0,0.01,0.88,3.07,126.8,30.78,79,0,0,75,27,29.5,1,73.5,38.7
2023-03-01T20:40:00-08:00,2023-03-01 20:40:00,39.7,36.5,33.4,4.5,5.8,17.2,234,0,0,0.01,0.88,3.07,126.8,30.78,78,0,0,75.2,27,29.5,1,73.7,38.9
2023-03-01T20:35:00-08:00,2023-03-01 20:35:00,39.9,39.9,33.3,2.2,2.2,17.2,231,0,0,0.01,0.88,3.07,126.8,30.79,77,0,0,75,27,29.51,1,73.5,38.7
2023-03-01T20:30:00-08:00,2023-03-01 20:30:00,39.7,35.7,33.1,5.6,8.1,17.2,299,0,0,0.01,0.88,3.07,126.8,30.78,77,0,0,75.2,27,29.5,1,73.7,38.9
2023-03-01T20:25:00-08:00,2023-03-01 20:25:00,39.7,37.2,34,3.8,5.8,12.5,241,0,0,0.01,0.88,3.07,126.8,30.78,80,0,0,75,28,29.5,1,73.5,39.7
2023-03-01T20:20:00-08:00,2023-03-01 20:20:00,39.7,39.7,35.3,1.1,1.1,11.4,260,0,0,0.01,0.88,3.07,126.8,30.77,84,0,0,75.2,28,29.5,1,73.7,39.8
2023-03-01T20:15:00-08:00,2023-03-01 20:15:00,39.6,34,35.5,8.1,10.3,11.4,262,0,0,0.01,0.88,3.07,126.8,30.78,85,0,0,75.2,28,29.51,1,73.7,39.8
2023-03-01T20:10:00-08:00,2023-03-01 20:10:00,39.6,37.5,35.5,3.4,5.8,11.4,253,0,0,0.01,0.88,3.07,126.8,30.78,85,0,0,75.2,28,29.51,1,73.7,39.8
2023-03-01T20:05:00-08:00,2023-03-01 20:05:00,39.6,39.6,35.2,2.2,2.2,11.4,296,0,0,0.01,0.88,3.07,126.8,30.79,84,0,0,75.2,28,29.51,1,73.7,39.8
2023-03-01T20:00:00-08:00,2023-03-01 20:00:00,39.6,36.9,35.2,4,4.5,10.3,212,0,0,0.01,0.88,3.07,126.8,30.79,84,0,0,75.6,28,29.51,1,74.2,40.2
2023-03-01T19:55:00-08:00,2023-03-01 19:55:00,39.6,37,35.2,3.8,5.8,10.3,247,0,0,0.01,0.88,3.07,126.8,30.79,84,0,0,75.4,28,29.51,1,74,40
2023-03-01T19:50:00-08:00,2023-03-01 19:50:00,39.6,34.7,35.5,6.9,9.2,10.3,260,0,0,0.01,0.88,3.07,126.8,30.79,85,0,0,75.6,28,29.52,1,74.2,40.2
2023-03-01T19:45:00-08:00,2023-03-01 19:45:00,39.7,39.7,35.6,1.8,2.2,9.2,156,0,0,0.01,0.88,3.07,126.8,30.79,85,0,0,75.4,28,29.51,1,74,40
2023-03-01T19:40:00-08:00,2023-03-01 19:40:00,39.6,39.6,35.5,0.9,1.1,9.2,266,0,0,0.01,0.88,3.07,126.8,30.8,85,0,0,75.7,28,29.52,1,74.3,40.3
2023-03-01T19:35:00-08:00,2023-03-01 19:35:00,39.4,39.4,35.6,0.2,1.1,9.2,301,0,0,0.01,0.88,3.07,126.8,30.8,86,0,0,75.6,28,29.52,1,74.2,40.2
2023-03-01T19:30:00-08:00,2023-03-01 19:30:00,39.6,39.6,36.1,0.2,1.1,9.2,349,0,0,0.01,0.88,3.07,126.8,30.8,87,0,0,75.4,28,29.53,1,74,40
2023-03-01T19:25:00-08:00,2023-03-01 19:25:00,39.7,39.7,35.6,0.4,1.1,9.2,288,0,0,0.01,0.88,3.07,126.8,30.8,85,0,0,75.7,28,29.52,1,74.3,40.3
2023-03-01T19:20:00-08:00,2023-03-01 19:20:00,39.6,39.6,35.2,2,4.5,9.2,241,0,0,0.01,0.88,3.07,126.8,30.8,84,0,0,75.9,28,29.52,1,74.5,40.4
2023-03-01T19:15:00-08:00,2023-03-01 19:15:00,39.6,39.6,35.5,1.3,2.2,9.2,264,0,0,0.01,0.88,3.07,126.8,30.8,85,0,0,75.7,28,29.53,1,74.3,40.3
2023-03-01T19:10:00-08:00,2023-03-01 19:10:00,39.7,39.7,35.3,1.6,2.2,9.2,287,0,0,0.01,0.88,3.07,126.8,30.81,84,0,0,76.1,28,29.53,1,74.7,40.6
2023-03-01T19:05:00-08:00,2023-03-01 19:05:00,39.6,39.6,35.2,2,2.2,9.2,229,0,0,0.01,0.88,3.07,126.8,30.8,84,0,0,75.9,28,29.52,1,74.5,40.4
2023-03-01T19:00:00-08:00,2023-03-01 19:00:00,39.6,39.6,34.9,1.6,2.2,8.1,266,0,0,0.01,0.88,3.07,126.8,30.81,83,0,0,76.1,28,29.53,1,74.7,40.6
2023-03-01T18:55:00-08:00,2023-03-01 18:55:00,39.6,39.6,35.2,1.3,2.2,8.1,254,0,0,0.01,0.88,3.07,126.8,30.8,84,0,0,75.9,28,29.53,1,74.5,40.4
2023-03-01T18:50:00-08:00,2023-03-01 18:50:00,39.4,39.4,35,1.8,3.4,8.1,277,0,0,0.01,0.88,3.07,126.8,30.8,84,0,0,75.9,28,29.52,1,74.5,40.4
2023-03-01T18:45:00-08:00,2023-03-01 18:45:00,39,39,35.2,1.1,1.1,8.1,268,0,0,0.01,0.88,3.07,126.8,30.8,86,0,0,76.1,28,29.52,1,74.7,40.6
2023-03-01T18:40:00-08:00,2023-03-01 18:40:00,38.5,38.5,35.5,2.2,3.4,8.1,218,0,0,0.01,0.88,3.07,126.8,30.8,89,0,0,76.1,28,29.53,1,74.7,40.6
2023-03-01T18:35:00-08:00,2023-03-01 18:35:00,37.9,37.9,35.2,0,0,8.1,318,0,0,0.01,0.88,3.07,126.8,30.81,90,0,0,76.1,28,29.53,1,74.7,40.6
2023-03-01T18:30:00-08:00,2023-03-01 18:30:00,37.8,37.8,35.1,0,0,8.1,335,0,0,0.01,0.88,3.07,126.8,30.81,90,0,0,76.1,28,29.53,1,74.7,40.6
2023-03-01T18:25:00-08:00,2023-03-01 18:25:00,37.6,37.6,35.2,1.3,2.2,8.1,28,0,0,0.01,0.88,3.07,126.8,30.8,91,0,0,75.9,28,29.53,1,74.5,40.4
2023-03-01T18:20:00-08:00,2023-03-01 18:20:00,37.6,37.6,35.5,0,0,8.1,337,0,0,0.01,0.88,3.07,126.8,30.81,92,0,0,76.3,28,29.53,1,74.9,40.8
2023-03-01T18:15:00-08:00,2023-03-01 18:15:00,37.4,37.4,35.3,0,0,8.1,330,0,0,0.01,0.88,3.07,126.8,30.81,92,0,0,76.3,28,29.53,1,74.9,40.8
2023-03-01T18:10:00-08:00,2023-03-01 18:10:00,37.6,37.6,35.5,0,0,8.1,321,0,0,0.01,0.88,3.07,126.8,30.81,92,0,0,76.5,28,29.54,1,75.2,41
2023-03-01T18:05:00-08:00,2023-03-01 18:05:00,37.6,37.6,35.8,0.7,1.1,8.1,358,0,0,0.01,0.88,3.07,126.8,30.81,93,0,0,76.5,28,29.53,1,75.2,41
2023-03-01T18:00:00-08:00,2023-03-01 18:00:00,37.8,37.8,36,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.82,93,0,0,76.3,28,29.54,1,74.9,40.8
2023-03-01T17:55:00-08:00,2023-03-01 17:55:00,37.9,37.9,35.8,0.4,1.1,8.1,348,0,0,0.01,0.88,3.07,126.8,30.81,92,0,0.4,76.5,28,29.54,1,75.2,41
2023-03-01T17:50:00-08:00,2023-03-01 17:50:00,37.9,37.9,35.8,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.81,92,0,0,76.8,28,29.53,1,75.5,41.2
2023-03-01T17:45:00-08:00,2023-03-01 17:45:00,38.1,38.1,36,0,0,8.1,343,0,0,0.01,0.88,3.07,126.8,30.81,92,0,1.7,76.8,28,29.54,1,75.5,41.2
2023-03-01T17:40:00-08:00,2023-03-01 17:40:00,38.3,38.3,35.9,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.81,91,0,4.3,76.8,28,29.54,1,75.5,41.2
2023-03-01T17:35:00-08:00,2023-03-01 17:35:00,38.1,38.1,35.7,0.2,1.1,8.1,342,0,0,0.01,0.88,3.07,126.8,30.8,91,0,6.8,77,28,29.53,1,75.7,41.4
2023-03-01T17:30:00-08:00,2023-03-01 17:30:00,38.5,38.5,36.1,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.81,91,0,11.3,77,28,29.53,1,75.7,41.4
2023-03-01T17:25:00-08:00,2023-03-01 17:25:00,38.7,38.7,36,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.81,90,0,16.4,77.2,28,29.54,1,75.9,41.6
2023-03-01T17:20:00-08:00,2023-03-01 17:20:00,38.7,38.7,35.7,0,0,8.1,342,0,0,0.01,0.88,3.07,126.8,30.81,89,0,16.9,77,28,29.54,1,75.7,41.4
2023-03-01T17:15:00-08:00,2023-03-01 17:15:00,38.7,38.7,35.5,0.9,1.1,8.1,343,0,0,0.01,0.88,3.07,126.8,30.82,88,0,13.3,77.2,28,29.54,1,75.9,41.6
2023-03-01T17:10:00-08:00,2023-03-01 17:10:00,38.8,38.8,35.6,0,0,8.1,328,0,0,0.01,0.88,3.07,126.8,30.82,88,0,16.4,77,28,29.54,1,75.7,41.4
2023-03-01T17:05:00-08:00,2023-03-01 17:05:00,39.4,39.4,36.1,0.4,1.1,8.1,329,0,0,0.01,0.88,3.07,126.8,30.82,88,0,16,76.8,28,29.54,1,75.5,41.2
2023-03-01T17:00:00-08:00,2023-03-01 17:00:00,39.6,39.6,35.8,0,0,8.1,316,0,0,0.01,0.88,3.07,126.8,30.82,86,0,19.1,76.8,28,29.54,1,75.5,41.2
2023-03-01T16:55:00-08:00,2023-03-01 16:55:00,39.6,39.6,35.8,0,0,8.1,316,0,0,0.01,0.88,3.07,126.8,30.82,86,0,20.3,77,28,29.55,1,75.7,41.4
2023-03-01T16:50:00-08:00,2023-03-01 16:50:00,39.9,39.9,36.4,0,0,8.1,316,0,0,0.01,0.88,3.07,126.8,30.82,87,0,24.7,77,28,29.55,1,75.7,41.4
2023-03-01T16:45:00-08:00,2023-03-01 16:45:00,40.3,40.3,36.5,0,0,8.1,316,0,0,0.01,0.88,3.07,126.8,30.81,86,0,33.4,77,28,29.54,1,75.7,41.4
2023-03-01T16:40:00-08:00,2023-03-01 16:40:00,40.5,40.5,35.8,0.2,1.1,8.1,297,0,0,0.01,0.88,3.07,126.8,30.83,83,0,37.7,77,28,29.55,1,75.7,41.4
2023-03-01T16:35:00-08:00,2023-03-01 16:35:00,40.5,40.5,35.4,1.3,2.2,8.1,226,0,0,0.01,0.88,3.07,126.8,30.82,82,0,39.9,77,28,29.55,1,75.7,41.4
2023-03-01T16:30:00-08:00,2023-03-01 16:30:00,40.8,40.8,36.6,0.7,1.1,8.1,286,0,0,0.01,0.88,3.07,126.8,30.82,85,0,59.8,77.2,28,29.55,1,75.9,41.6
2023-03-01T16:25:00-08:00,2023-03-01 16:25:00,41,41,36.8,0,0,8.1,306,0,0,0.01,0.88,3.07,126.8,30.83,85,0,75.5,77.2,28,29.55,1,75.9,41.6
2023-03-01T16:20:00-08:00,2023-03-01 16:20:00,40.5,40.5,36.1,1.1,1.1,8.1,301,0,0,0.01,0.88,3.07,126.8,30.83,84,0,94.6,77.4,28,29.56,1,76.2,41.7
2023-03-01T16:15:00-08:00,2023-03-01 16:15:00,40.5,40.5,35.8,1.3,2.2,8.1,271,0,0,0.01,0.88,3.07,126.8,30.82,83,1,109.7,77.4,28,29.55,1,76.2,41.7
2023-03-01T16:10:00-08:00,2023-03-01 16:10:00,40.8,40.8,36.9,1.1,1.1,8.1,294,0,0,0.01,0.88,3.07,126.8,30.83,86,1,104.1,77.4,28,29.55,1,76.2,41.7
2023-03-01T16:05:00-08:00,2023-03-01 16:05:00,40.3,40.3,35.6,0.9,1.1,8.1,297,0,0,0.01,0.88,3.07,126.8,30.84,83,0,99.3,77.4,28,29.56,1,76.2,41.7
2023-03-01T16:00:00-08:00,2023-03-01 16:00:00,40.3,40.3,36.2,0.2,1.1,8.1,262,0,0,0.01,0.88,3.07,126.8,30.84,85,0,74.5,77.5,28,29.57,1,76.3,41.8
2023-03-01T15:55:00-08:00,2023-03-01 15:55:00,40.6,40.6,36.4,0,0,8.1,324,0,0.87,0.01,0.88,3.07,126.8,30.84,85,0,67.2,77.5,28,29.57,1,76.3,41.8
2023-03-01T15:50:00-08:00,2023-03-01 15:50:00,40.1,40.1,35.4,0.2,1.1,8.1,301,0,0.87,0.01,0.88,3.07,126.8,30.84,83,0,65.5,77.7,28,29.56,1,76.5,42
2023-03-01T15:45:00-08:00,2023-03-01 15:45:00,40.1,40.1,35.4,0.7,1.1,8.1,268,0,0.87,0.01,0.88,3.07,126.8,30.85,83,0,79.8,77.7,28,29.57,1,76.5,42
2023-03-01T15:40:00-08:00,2023-03-01 15:40:00,40.3,40.3,35.2,2,2.2,8.1,254,0,0.87,0.01,0.88,3.07,126.8,30.84,82,1,107.5,77.7,28,29.57,1,76.5,42
2023-03-01T15:35:00-08:00,2023-03-01 15:35:00,40.3,40.3,35.6,1.3,2.2,8.1,268,0,0.87,0.01,0.88,3.07,126.8,30.84,83,1,124.4,77.7,28,29.57,1,76.5,42
2023-03-01T15:30:00-08:00,2023-03-01 15:30:00,40.1,40.1,35.4,2.2,2.2,8.1,258,0,0.87,0.01,0.88,3.07,126.8,30.84,83,1,113.2,77.5,28,29.57,1,76.3,41.8
2023-03-01T15:25:00-08:00,2023-03-01 15:25:00,40.1,40.1,34.7,2.9,3.4,8.1,268,0,0.87,0.01,0.88,3.07,126.8,30.84,81,0,99.3,77.7,28,29.57,1,76.5,42
2023-03-01T15:20:00-08:00,2023-03-01 15:20:00,40.1,40.1,35.1,2.2,3.4,8.1,214,0,0.87,0.01,0.88,3.07,126.8,30.84,82,1,101,77.7,28,29.57,1,76.5,42
2023-03-01T15:15:00-08:00,2023-03-01 15:15:00,40.1,40.1,35.7,2.2,3.4,8.1,277,0,0.87,0.01,0.88,3.07,126.8,30.84,84,1,121.4,77.7,28,29.57,1,76.5,42
